index,TID,loc_name,loc_number,loc_type,brand,address,city,state,neighborhood,postal_code,phone,latitude,longitude,hours_of_operation,services_included,RunID,RunDate,InsertUpdateTime,store_type
1980,12306,1960 Eldridge,00737,C,KROGER,"12400 Fm 1960 Rd W Houston, TX 77065",Houston,TX,HARRIS COUNTY,77065,8322374860.0,29.9240479,-95.6044646,Sun - Sat: 7:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 00:34:24,Store
1981,12307,Old Friendswood,00743,C,KROGER,"151 N Friendswood Dr Friendswood, TX 77546",Friendswood,TX,GALVESTON COUNTY,77546,2819920830.0,29.5356005,-95.2058696,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 00:34:24,Store
1982,12308,Veterans,00275,C,KROGER,"13133 Veterans Memorial Dr Houston, TX 77014",Houston,TX,HARRIS COUNTY,77014,2814400522.0,29.9768371,-95.4915099,Sun - Sat: 7:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 00:34:24,Store
1983,12309,Cypress N Houston,00371,C,KROGER,"12222 Jones Rd Houston, TX 77070",Houston,TX,HARRIS COUNTY,77070,8329127474.0,29.9517459,-95.5823718,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 00:34:24,Store
1984,12310,Waterside,00397,M,KROGER,"8011 W Grand Pkwy S Richmond, TX 77407",Richmond,TX,FORT BEND COUNTY,77407,2813412760.0,29.6639089,-95.7382645,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 00:34:24,Store
1985,12311,Barker Cypress,00352,C,KROGER,"18030 FM 529 Rd Cypress, TX 77433",Cypress,TX,HARRIS COUNTY,77433,2815509493.0,29.881445,-95.68556,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 00:34:24,Store
1986,12312,Summerwood,00128,M,KROGER,"14221 E Sam Houston Pkwy, N Houston, TX 77044",Houston,TX,HARRIS COUNTY,77044,2816702057.0,29.9242174,-95.2036449,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 00:34:24,Store
1987,12313,Cinco East,00336,C,KROGER,"22150 Westheimer Pkwy Katy, TX 77450",Katy,TX,FORT BEND COUNTY,77450,2818288880.0,29.735585,-95.7538029,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 00:34:24,Store
1988,12314,249 Cypresswood,00748,C,KROGER,"10010 Cypresswood Dr Houston, TX 77070",Houston,TX,HARRIS COUNTY,77070,2818079095.0,29.9833388,-95.5659001,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 00:34:24,Store
1989,12315,Eagle Ranch,00378,C,KROGER,"6055 N Fry Rd Katy, TX 77449",Katy,TX,HARRIS COUNTY,77449,2818585774.0,29.8600669,-95.7216807,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 00:34:24,Store
1990,12316,El Dorado,00300,C,KROGER,"1950 El Dorado Blvd Houston, TX 77062",Houston,TX,HARRIS COUNTY,77062,2814802678.0,29.5779161,-95.1204152,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 00:34:24,Store
1991,12317,Garth,00150,M,KROGER,"6315 Garth Rd Baytown, TX 77521",Baytown,TX,HARRIS COUNTY,77521,3462164154.0,29.792322,-94.982799,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 01:07:33,Store
1992,12318,LaPorte,00319,C,KROGER,"1300 W Fairmont Pkwy La Porte, TX 77571",La Porte,TX,HARRIS COUNTY,77571,2818421020.0,29.6537825,-95.032225,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 01:07:33,Store
1993,12319,Will Clayton,00367,C,KROGER,"3820 Atascocita Rd Humble, TX 77396",Humble,TX,HARRIS COUNTY,77396,2818122147.0,29.978981,-95.2150261,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 01:07:33,Store
1994,12320,Old Baytown,00974,C,KROGER,"1700 N Alexander Dr Baytown, TX 77520",Baytown,TX,HARRIS COUNTY,77520,2814228251.0,29.7402016,-94.9520568,Sun - Sat: 7:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 01:07:33,Store
1995,12321,Atascocita,00318,C,KROGER,"19300 W Lake Houston Pkwy Humble, TX 77346",Humble,TX,HARRIS COUNTY,77346,2818124422.0,30.001079,-95.1609357,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 01:07:33,Store
1996,12322,El Camino Real,00385,C,KROGER,"16400 El Camino Real Houston, TX 77062",Houston,TX,HARRIS COUNTY,77062,2812862540.0,29.558579,-95.124616,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 01:07:33,Store
1997,12323,Townsen,00190,C,KROGER,"9475 FM 1960 Bypass Rd W Humble, TX 77338",Humble,TX,HARRIS COUNTY,77338,2819735089.0,30.007065,-95.281223,Sun - Sat: 7:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 01:07:33,Store
1998,12324,Seabrook,00342,C,KROGER,"1905 El Mar Ln Seabrook, TX 77586",Seabrook,TX,HARRIS COUNTY,77586,2814744001.0,29.568918,-95.0255079,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 01:07:33,Store
1999,12325,Autumn Creek,00744,C,KROGER,"3135 E Fm 528  Rd. Friendswood, TX 77546",Friendswood,TX,HARRIS COUNTY,77546,2815574563.0,29.5208856,-95.1600336,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 01:07:33,Store
2000,12326,Egret Bay,00734,C,KROGER,"250 S Egret Bay Blvd League City, TX 77573",League City,TX,GALVESTON COUNTY,77573,2813321422.0,29.5193785,-95.0753165,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 01:07:33,Store
2001,12327,Old Kingwood,00310,C,KROGER,"3410 Northpark Dr Kingwood, TX 77345",Kingwood,TX,HARRIS COUNTY,77345,2813617343.0,30.0666723,-95.1871526,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 01:07:33,Store
2002,12328,North Park,00359,M,KROGER,"25651 Us Hwy 59 N Kingwood, TX 77339",Kingwood,TX,MONTGOMERY COUNTY,77339,2813181194.0,30.0721487,-95.243004,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 01:07:33,Store
2003,12329,Hobbs,00144,M,KROGER,"1920 W League City Parkway League City, TX 77573",League City,TX,GALVESTON COUNTY,77573,2816726085.0,29.488508,-95.113496,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 01:07:33,Store
2004,12330,Treaschwig,00358,C,KROGER,"5671 Treaschwig Rd Spring, TX 77373",Spring,TX,HARRIS COUNTY,77373,2814438806.0,30.0457619,-95.34811,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 01:07:33,Store
2005,12331,South Shore Harbour,00398,C,KROGER,"2750 E League City Pkwy League City, TX 77573",League City,TX,GALVESTON COUNTY,77573,2815212560.0,29.5077946,-95.0412982,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 01:07:33,Store
2006,12332,Cypress Station,00395,C,KROGER,"360 Cypress Creek Pkwy Houston, TX 77090",Houston,TX,HARRIS COUNTY,77090,2813976633.0,30.0215311,-95.4353922,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 01:07:33,Store
2007,12333,Dickinson,00241,S,KROGER,"3410 Gulf Fwy Dickinson, TX 77539",Dickinson,TX,GALVESTON COUNTY,77539,2813376502.0,29.4498615,-95.0797355,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 01:07:33,Store
2008,12334,Valley Ranch,00138,M,KROGER,"22030 Market Place Dr. New Caney, TX 77357",New Caney,TX,MONTGOMERY COUNTY,77357,2817475088.0,30.133213,-95.236755,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 01:07:33,Store
2009,12335,Alvin,00321,C,KROGER,"3100 S Gordon St Alvin, TX 77511",Alvin,TX,BRAZORIA COUNTY,77511,2813883400.0,29.3983525,-95.2493295,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 05:03:41,Store
2010,12336,Texas City,00108,C,KROGER,"3541 Palmer Hwy Texas City, TX 77590",Texas City,TX,GALVESTON COUNTY,77590,4099483471.0,29.3934765,-94.949374,Sun - Sat: 5:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 05:03:41,Store
2011,12337,Town Lake,00115,M,KROGER,"9703 Barker Cypress Rd. Cypress, TX 77433",Cypress,TX,HARRIS COUNTY,77433,2817463644.0,29.9191828,-95.689644,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 06:18:26,Store
2012,12338,Cyfair Town Center,00362,C,KROGER,"17455 Spring Cypress Rd Cypress, TX 77429",Cypress,TX,HARRIS COUNTY,77429,2813040859.0,29.9710183,-95.6901248,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 06:18:26,Store
2013,12339,Grant,00327,C,KROGER,"13135 Louetta Rd Cypress, TX 77429",Cypress,TX,HARRIS COUNTY,77429,2813797753.0,29.9941259,-95.6215342,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 06:18:26,Store
2014,12340,Fairfield,00179,M,KROGER,"20355 Cypresswood Dr. Cypress, TX 77433",Cypress,TX,HARRIS COUNTY,77433,8329523179.0,29.990255,-95.736796,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 06:18:26,Store
2015,12341,Morton,00122,M,KROGER,"2700 West Grand Parkway N. Katy, TX 77449",Katy,TX,HARRIS COUNTY,77449,3463073084.0,29.812571,-95.770157,Sun - Sat: 6:00 AM - 12:00 AM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 06:18:26,Store
2016,12342,Champion,00307,C,KROGER,"15802 Champion Forest Dr Spring, TX 77379",Spring,TX,HARRIS COUNTY,77379,2813709530.0,30.0029764,-95.5316182,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 06:18:26,Store
2017,12343,Stables,00738,C,KROGER,"8745 Spring Cypress Rd Spring, TX 77379",Spring,TX,HARRIS COUNTY,77379,8327174100.0,30.0327425,-95.552755,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 06:18:26,Store
2018,12344,Bay Hill,00733,C,KROGER,"1550 W Grand Pkwy S Katy, TX 77494",Katy,TX,FORT BEND COUNTY,77494,2816930603.0,29.7580735,-95.7784412,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 06:18:26,Store
2019,12345,Tomball,00390,C,KROGER,"14060 FM 2920 Rd Tomball, TX 77377",Tomball,TX,HARRIS COUNTY,77377,2815162184.0,30.092031,-95.63428,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 06:18:26,Store
2020,12346,Kuykendahl Louetta,00376,C,KROGER,"18518 Kuykendahl Rd Spring, TX 77379",Spring,TX,HARRIS COUNTY,77379,2813503630.0,30.0404074,-95.4862146,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 06:18:26,Store
2021,12347,Klein Crossing,00364,C,KROGER,"6060 FM 2920 Rd Spring, TX 77379",Spring,TX,HARRIS COUNTY,77379,2813702072.0,30.0758179,-95.5170944,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 06:18:26,Store
2022,12348,Kroger,00121,C,KROGER,"9806 Gaston Road Katy, TX 77494",Katy,TX,FORT BEND COUNTY,77494,3463073054.0,29.736724,-95.809772,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 06:18:26,Store
2023,12349,Firethorne,00146,M,KROGER,"1712 Spring Green Blvd. Katy, TX 77494",Katy,TX,FORT BEND COUNTY,77494,2817694360.0,29.762913,-95.843927,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 06:18:26,Store
2024,12350,West Rayford,00117,M,KROGER,"24350 Kuykendahl Road Tomball, TX 77375",Tomball,TX,HARRIS COUNTY,77375,2812050532.0,30.1147978,-95.552451,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 06:18:26,Store
2025,12351,Southpark Cinco,00038,C,KROGER,"25050 F.M. 1093 Richmond, TX 77406",Richmond,TX,FORT BEND COUNTY,77406,8325867375.0,29.700373,-95.8117549,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 06:18:26,Store
2026,12352,Kroger,00130,C,KROGER,"2150 Spring Stuebner Spring, TX 77389",Spring,TX,HARRIS COUNTY,77389,2816020312.0,30.085446,-95.448363,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 06:18:26,Store
2027,12353,Sterling Ridge,00365,C,KROGER,"6700 Woodlands Pkwy Ste 600 The Woodlands, TX 77382",The Woodlands,TX,MONTGOMERY COUNTY,77382,2812960186.0,30.182675,-95.5354248,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 06:18:26,Store
2028,12354,Rosenberg,00010,M,KROGER,"24401 Brazos Town Xing Rosenberg, TX 77471",Rosenberg,TX,FORT BEND COUNTY,77471,2812321230.0,29.5415251,-95.7507484,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 09:05:24,Store
2029,12355,Kroger Marketplace,00137,M,KROGER,"3731 Riley Fuzzel Rd Spring, TX 77386",Spring,TX,MONTGOMERY COUNTY,77386,2816020282.0,30.118346,-95.381863,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 09:07:36,Store
2030,12356,Imperial Oaks,00373,C,KROGER,"2301 Rayford Rd Spring, TX 77386",Spring,TX,MONTGOMERY COUNTY,77386,8328130300.0,30.1243945,-95.4073559,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 09:07:36,Store
2031,12357,336 North,00357,C,KROGER,"2222 Interstate 45 N Conroe, TX 77301",Conroe,TX,MONTGOMERY COUNTY,77301,9364417333.0,30.336172,-95.477188,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 09:08:09,Store
2032,12358,Kroger Marketplace,00136,M,KROGER,"341 S Loop 336 W Conroe, TX 77304",Conroe,TX,MONTGOMERY COUNTY,77304,9362701026.0,30.276312,-95.464914,Sun - Sat: 6:00 AM - 12:00 AM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 09:08:09,Store
2033,12359,Willis,00014,M,KROGER,"12605 I-45 N Willis, TX 77318",Willis,TX,MONTGOMERY COUNTY,77318,9368905083.0,30.422273,-95.494585,Sun - Sat: 6:00 AM - 12:00 AM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 09:08:09,Store
2034,12360,Alden Bridge,00732,C,KROGER,"8000 Research Forest Dr The Woodlands, TX 77382",The Woodlands,TX,MONTGOMERY COUNTY,77382,2814191116.0,30.2107473,-95.5280016,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 09:08:09,Store
2035,12361,Fish Creek,00389,C,KROGER,"6616 Fm 1488 Rd Magnolia, TX 77354",Magnolia,TX,MONTGOMERY COUNTY,77354,9363219885.0,30.2233071,-95.5670727,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 09:08:09,Store
2036,12362,Cochrans Crossing,00316,C,KROGER,"4747 Research Forest Dr The Woodlands, TX 77381",The Woodlands,TX,MONTGOMERY COUNTY,77381,2813671591.0,30.1852772,-95.490503,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 09:08:09,Store
2037,12363,Montgomery,00142,M,KROGER,"20168 Eva Street Montgomery, TX 77356",Montgomery,TX,MONTGOMERY COUNTY,77356,9364497166.0,30.389937,-95.677995,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 09:08:09,Store
2038,12364,Rock Prairie,00361,C,KROGER,"3535 Longmire Dr College Station, TX 77845",College Station,TX,BRAZOS COUNTY,77845,9794858773.0,30.5817058,-96.2860029,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 09:09:12,Store
2039,12365,Angleton,00256,C,KROGER,"1804 N Velasco St Angleton, TX 77515",Angleton,TX,BRAZORIA COUNTY,77515,9798491283.0,29.1833604,-95.4308915,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 09:19:50,Store
2040,12366,Oyster Creek,00149,M,KROGER,"800 N Dixie Dr Clute, TX 77531",Clute,TX,BRAZORIA COUNTY,77531,9795294391.0,29.038284,-95.421385,Sun - Sat: 5:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 09:20:29,Store
2041,12367,Galveston,00302,C,KROGER,"5730 Seawall Blvd Galveston, TX 77551",Galveston,TX,GALVESTON COUNTY,77551,4097418580.0,29.2690344,-94.8241219,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 09:27:19,Store
2042,12368,64th and Ward,00045,C,KINGSOOPERS,"12350 W 64Th Ave Arvada, CO 80004",Arvada,CO,JEFFERSON COUNTY,80004,3034310080.0,39.8112546,-105.1365385,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 11:16:34,Store
2043,12369,58th and Ralston,00022,C,KINGSOOPERS,"9731 W 58Th Ave Arvada, CO 80002",Arvada,CO,JEFFERSON COUNTY,80002,3034210871.0,39.8032174,-105.106555,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 11:16:34,Store
2044,12370,Arvada,00085,C,KINGSOOPERS,"15200 W 64Th Ave Arvada, CO 80007",Arvada,CO,JEFFERSON COUNTY,80007,7208984228.0,39.8105874,-105.1718986,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 11:16:34,Store
2045,12371,Arvada,00036,M,KINGSOOPERS,"8031 Wadsworth Blvd Arvada, CO 80003",Arvada,CO,JEFFERSON COUNTY,80003,3034204611.0,39.8433661,-105.0838261,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 11:16:34,Store
2046,12372,APPLEWOOD,00020,C,KINGSOOPERS,"3400 Youngfield St Wheat Ridge, CO 80033",Wheat Ridge,CO,JEFFERSON COUNTY,80033,3032386486.0,39.7646004,-105.139917,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 11:16:34,Store
2047,12373,LLOYD KING,00003,C,KINGSOOPERS,"6350 Sheridan Blvd Arvada, CO 80003",Arvada,CO,JEFFERSON COUNTY,80003,3034291597.0,39.8109971,-105.0516751,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 11:16:34,Store
2048,12374,80Th Sheridan,00121,C,KINGSOOPERS,"8055 Sheridan Blvd Arvada, CO 80003",Arvada,CO,JEFFERSON COUNTY,80003,3034875320.0,39.8435562,-105.0564037,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 11:16:34,Store
2049,12375,King Soopers Marketplace,00137,M,KINGSOOPERS,"14967 Candelas Parkway Arvada, CO 80007",Arvada,CO,JEFFERSON COUNTY,80007,7204684980.0,39.86169,-105.1677473,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 11:16:34,Store
2050,12376,Ridge Village,00057,C,KINGSOOPERS,"5301 West 38Th Ave Wheat Ridge, CO 80212",Wheat Ridge,CO,JEFFERSON COUNTY,80212,3034257356.0,39.7703823,-105.0542489,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 11:16:34,Store
2051,12377,Westminster,00055,C,KINGSOOPERS,"9983 Wadsworth Pkwy Westminster, CO 80021",Westminster,CO,JEFFERSON COUNTY,80021,3034240670.0,39.8766399,-105.0981883,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 11:16:34,Store
2052,12378,Lakewood,00060,C,KINGSOOPERS,"1555 Quail St Lakewood, CO 80215",Lakewood,CO,JEFFERSON COUNTY,80215,3032331511.0,39.7421331,-105.1252884,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 11:16:34,Store
2053,12379,Edgewater,00090,C,KINGSOOPERS,"1725 Sheridan Blvd Edgewater, CO 80214",Edgewater,CO,JEFFERSON COUNTY,80214,3032374988.0,39.7448867,-105.0560734,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 11:16:34,Store
2054,12380,Golden,00082,C,KINGSOOPERS,"17171 S Golden Rd Golden, CO 80401",Golden,CO,JEFFERSON COUNTY,80401,3032795458.0,39.7394682,-105.1929724,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 11:16:34,Store
2055,12381,Federal Heights,00034,C,KINGSOOPERS,"1575 W 84Th Ave Denver, CO 80260",Denver,CO,ADAMS COUNTY,80260,3034279176.0,39.8504111,-105.0047262,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 11:16:34,Store
2056,12382,Loaf 'N Jug,70040,,LOAF 'N JUG,"102 W. Rubey Drive Golden, CO 80403",Golden,CO,,80403,,39.764507,-105.232952,,,46272,2022-05-03 08:17:28,2022-05-05 11:16:34,Store
2057,12383,Westminster,00062,C,KINGSOOPERS,"10351 Federal Blvd Westminster, CO 80260",Westminster,CO,ADAMS COUNTY,80260,3034043342.0,39.8831014,-105.027623,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 11:16:34,Store
2058,12384,GREEN MOUNTAIN,00040,C,KINGSOOPERS,"12043 W Alameda Pkwy Lakewood, CO 80228",Lakewood,CO,JEFFERSON COUNTY,80228,3039888000.0,39.7087615,-105.1372612,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 11:16:34,Store
2059,12385,Wadsworth Alameda,00127,C,KINGSOOPERS,"7984 W Alameda Ave Lakewood, CO 80226",Lakewood,CO,JEFFERSON COUNTY,80226,3039142060.0,39.7094864,-105.0853259,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 11:16:34,Store
2060,12386,Loaf 'N Jug,70055,,LOAF 'N JUG,"700 Warner Drive Golden, CO 80401",Golden,CO,,80401,,39.728413,-105.210309,,,46272,2022-05-03 08:17:28,2022-05-05 11:16:34,Store
2061,12387,King Soopers,00115,C,KINGSOOPERS,"1950 Chestnut Place Denver, CO 80202",Denver,CO,DENVER COUNTY,80202,3036782434.0,39.757185,-104.998818,Sun - Sat: 7:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 11:16:34,Store
