address,city,state,postal_code,latitude,longitude,brand,cheap,fresh,variety,friendly
CARR. TRANSPENINSULAR LA PAZ 4179,Ensenada,Baja California Norte,22830,31.865,-116.593,costco,5,3,4,4
AV. CALLE DE LA ROCAS 8351,Tijuana,Baja California Norte,22104,32.531,-117.037,costco,5,3,4,4
BLVD. RODOLFO SANCHEZ TAB. 8943,Tijuana,Baja California Norte,22320,32.534,-117.03,costco,5,3,4,4
AV. FLUVIAL VALLARTA 134,Puerto Vallarta,Jalisco,48300,20.642,-105.229,costco,5,3,4,4
AV. VALLARTA 4775,Guadalajara,Jalisco,45020,20.615,-103.448,costco,5,3,4,4
BLVD ADOLFO LOPEZ MATEOS 3100,Tlajomulco De Zuniga,Jalisco,45645,20.647,-103.405,costco,5,3,4,4
BLVD. AGUASCALIENTES NORTE 802,Aguascalientes,Aguascalientes,20864,21.881,-102.294,costco,5,3,4,4
3-1-4 IKEGAMISHIN-MACHI,Kawasaki City,Kanagawa,210-0832,35.522,139.732,costco,5,3,4,4
3-1-2 LALA CITY,Misato City,Saitama,341-0009,35.862,139.864,costco,5,3,4,4
41-2 SHINKO-CHO,Hitachinaka,Hitachinaka,312-0005,36.399,140.534,costco,5,3,4,4
503-2 NISHIHIRATSUKA,Tsukuba City,Ibaraki,305-0814,36.094,140.08,costco,5,3,4,4
"1B-1L 24-6, AZA-KITASAWA",Tomiya-Machi Kurokawa-Gun,,981-3311,38.392,140.877,costco,5,3,4,4
21 MIHARASHINOOKA,Kaminoyama City,,,38.185,140.297,costco,5,3,4,4
9-3-1 UTSUKUSHIGAOKA ICHIJYOU,Sapporo City,Hokkaido,004-0811,42.977,141.466,costco,5,3,4,4
CARRETERA NACIONAL 5001 KM 268 500,Monterrey,Nuevo Leon,64984,25.524,-100.207,costco,5,3,4,4
LAZARO CARDENAS 800,Monterrey,Nuevo Leon,66269,25.623,-100.289,costco,5,3,4,4
EUGENIO GARZA SADA #102,León Guanajuato,Guanajuato,37150,25.649,-100.291,costco,5,3,4,4
ALEJANDRO DE RODAS 6767,Nuevo Leon,Nuevo Leon,64340,25.73,-100.393,costco,5,3,4,4
BOULEVARD VENUSTIANO CARRANZA,Saltillo,,25204,25.479,-100.977,costco,5,3,4,4
2-733-1 SHINKOMINAMI,Ishikari City,,Hokkaido,43.185,141.31,costco,5,3,4,4
BOULEVARD PEDRO INFANTE,Culiacán,,80020,24.798,-107.425,costco,5,3,4,4
AV DE LA JUVENTUD # 7513,Chihuahua,Chihuahua,31115,28.696,-106.131,costco,5,3,4,4
RANCHO AGUACALIENTE 6911,Cd Juarez,Chihuahua,32610,31.758,-106.509,costco,5,3,4,4
AV. LUIS DONALDO COLOSIO 416,Hermosillo,Sonora,83200,29.084,-110.98,costco,5,3,4,4
CARR. SAN LUIS RIO COL KM. 7.5,Mexicali,Baja California Norte,21397,32.607,-115.433,costco,5,3,4,4
400 Oxford Exchange Blvd,Oxford,AL,36203-3459,33.608825,-85.783182,target,5,4,4,3
2640 Enterprise Dr,Opelika,AL,36801-1511,32.618108,-85.410636,target,5,4,4,3
1129 S Park St,Carrollton,GA,30117-4429,33.55892,-85.076473,target,5,4,4,3
555 Bullsboro Dr,Newnan,GA,30265-1045,33.392907,-84.758875,target,5,4,4,3
1591 Bradley Park Dr,Columbus,GA,31904-3071,32.534649,-84.971073,target,5,4,4,3
1209 Peachtree Pkwy N,Peachtree City,GA,30269-1743,33.436865,-84.590146,target,5,4,4,3
2576 Berryhill Rd,Montgomery,AL,36117-3564,32.360305,-86.16067,target,5,4,4,3
2950 Chapel Hill Rd,Douglasville,GA,30135-1708,33.726106,-84.735376,target,5,4,4,3
2754 Legends Pkwy,Prattville,AL,36066-7748,32.457557,-86.395508,target,5,4,4,3
4616 Highway 280,Birmingham,AL,35242-5028,33.42553,-86.711805,target,5,4,4,3
107 Pavilion Pkwy,Fayetteville,GA,30214-4098,33.481744,-84.438531,target,5,4,4,3
1654 Gadsden Hwy,Birmingham,AL,35235-3104,33.60526,-86.636743,target,5,4,4,3
5220 Jimmy Lee Smith Pkwy,Hiram,GA,30141-2739,33.885814,-84.744219,target,5,4,4,3
250 S Colonial Dr,Alabaster,AL,35007-4657,33.224895,-86.803977,target,5,4,4,3
3660 Marketplace Blvd,East Point,GA,30344-5738,33.659201,-84.499825,target,5,4,4,3
531 Brookwood Village,Homewood,AL,35209-4501,33.467692,-86.774917,target,5,4,4,3
4125 Austell Rd,Austell,GA,30106-1836,33.852078,-84.602475,target,5,4,4,3
5561 Grove Blvd,Birmingham,AL,35226-4600,33.361598,-86.852559,target,5,4,4,3
2535 Dallas Hwy SW,Marietta,GA,30064-2543,33.944886,-84.626634,target,5,4,4,3
3489 Lowery Pkwy,Fultondale,AL,35068-1677,33.605595,-86.80623,target,5,4,4,3
3378 Cobb Pkwy NW,Acworth,GA,30101-8304,34.039709,-84.683783,target,5,4,4,3
1850 Jonesboro Rd,Mcdonough,GA,30253-5960,33.46739,-84.216511,target,5,4,4,3
375 18th St,Atlanta,GA,30363,33.792608,-84.399931,target,5,4,4,3
2201 Cobb Pkwy SE,Smyrna,GA,30080-7633,33.897945,-84.479481,target,5,4,4,3
1275 Caroline St NE,Atlanta,GA,30307-2705,33.757275,-84.346626,target,5,4,4,3
4889 Promenade Pkwy,Bessemer,AL,35022-7305,33.334428,-86.990326,target,5,4,4,3
740 Ernest W Barrett Pkwy NW,Kennesaw,GA,30144-6860,34.009047,-84.573229,target,5,4,4,3
2539 Piedmont Rd NE,Atlanta,GA,30324-3006,33.824116,-84.363145,target,5,4,4,3
100 Cherokee Pl,Cartersville,GA,30121-2954,34.172491,-84.785638,target,5,4,4,3
3535 Peachtree Rd NE,Atlanta,GA,30326-3287,33.851828,-84.358821,target,5,4,4,3
2400 N Druid Hills Rd NE,Atlanta,GA,30329-3211,33.828247,-84.325478,target,5,4,4,3
5570 Roswell Rd,Sandy Springs,GA,30342-1102,33.906136,-84.380141,target,5,4,4,3
1401 Johnson Ferry Rd,Marietta,GA,30062-6495,33.985,-84.42961,target,5,4,4,3
140 Woodstock Square Ave,Woodstock,GA,30189-6500,34.085767,-84.545933,target,5,4,4,3
3040 Shallowford Rd,Marietta,GA,30062-1252,34.035208,-84.460926,target,5,4,4,3
100 Perimeter Center Pl,Atlanta,GA,30346-1204,33.930503,-84.341325,target,5,4,4,3
4241 Lavista Rd,Tucker,GA,30084-5310,33.845117,-84.245988,target,5,4,4,3
1135 Woodstock Rd,Roswell,GA,30075-2231,34.063846,-84.398046,target,5,4,4,3
3200 Holcomb Bridge Rd,Peachtree Corners,GA,30092-3361,33.951431,-84.232282,target,5,4,4,3
2195 Hwy 20 SE,Conyers,GA,30013-2028,33.63339,-84.016216,target,5,4,4,3
6000 N Point Pkwy,Alpharetta,GA,30022-3006,34.046252,-84.286994,target,5,4,4,3
2022 Cumming Hwy,Canton,GA,30115-8071,34.234597,-84.456684,target,5,4,4,3
5950 State Bridge Rd,Duluth,GA,30097-6438,34.014619,-84.188354,target,5,4,4,3
13055 Highway 9 N,Milton,GA,30004-5137,34.099447,-84.269227,target,5,4,4,3
1905 Scenic Hwy N,Snellville,GA,30078-5633,33.874854,-84.015965,target,5,4,4,3
2625 Peachtree Pkwy,Suwanee,GA,30024-1048,34.097081,-84.173188,target,5,4,4,3
875 Lawrenceville Suwanee Rd,Lawrenceville,GA,30043-8479,33.970133,-84.014927,target,5,4,4,3
1525 Market Place Blvd,Cumming,GA,30041-7935,34.1857,-84.134116,target,5,4,4,3
3205 Woodward Crossing Blvd,Buford,GA,30519-4938,34.070031,-83.98182,target,5,4,4,3
1901 13th Ave E,Tuscaloosa,AL,35404-4785,33.193104,-87.518672,target,5,4,4,3
2929 Watson Blvd,Warner Robins,GA,31093-9600,32.616594,-83.686391,target,5,4,4,3
916 Loganville Hwy,Bethlehem,GA,30620-2145,33.942788,-83.752011,target,5,4,4,3
5865 Spout Springs Rd,Flowery Branch,GA,30542-3448,34.178722,-83.911284,target,5,4,4,3
2750 Carl T Jones Dr SE,Huntsville,AL,35802-4914,34.673498,-86.541632,target,5,4,4,3
1235 Point Mallard Pkwy SE,Decatur,AL,35601-6531,34.559064,-86.97103,target,5,4,4,3
514 Shallowford Rd NW,Gainesville,GA,30504-4154,34.290556,-83.846503,target,5,4,4,3
4601 Montgomery Hwy,Dothan,AL,36303-1522,31.266492,-85.446808,target,5,4,4,3
6275 University Dr NW,Huntsville,AL,35806-1776,34.741637,-86.681523,target,5,4,4,3
2721 Dawson Rd,Albany,GA,31707-1672,31.621335,-84.224654,target,5,4,4,3
8207 HIGHWAY 72 W,Madison,AL,35758-9571,34.749313,-86.755874,target,5,4,4,3
1816 Gunbarrel Rd,Chattanooga,TN,37421-3129,35.024344,-85.156006,target,5,4,4,3
3065 Atlanta Hwy,Athens,GA,30606-3334,33.941502,-83.44039,target,5,4,4,3
5579 Highway 153,Hixson,TN,37343-3748,35.14642,-85.251508,target,5,4,4,3
4570 Frontage Rd NW,Cleveland,TN,37312-2905,35.217441,-84.866113,target,5,4,4,3
372 Cox Creek Pkwy,Florence,AL,35630-1540,34.84213,-87.634764,target,5,4,4,3
3519 Clemson Blvd,Anderson,SC,29621-1312,34.54954,-82.679501,target,5,4,4,3
3700 Bradfordville Rd,Tallahassee,FL,32309-1943,30.561288,-84.21554,target,5,4,4,3
1851 Old Fort Pkwy,Murfreesboro,TN,37129-3364,35.843921,-86.426292,target,5,4,4,3
853 Harbor Blvd,Destin,FL,32541-2709,30.390741,-86.480935,target,5,4,4,3
4727 Highway 90,Pace,FL,32571-1403,30.601174,-87.126274,target,5,4,4,3
1033 Crossings Blvd,Spring Hill,TN,37174-2755,35.74154,-86.937825,target,5,4,4,3
250 E Miracle Strip Pkwy,Mary Esther,FL,32569-1924,30.410554,-86.658874,target,5,4,4,3
4223 Washington Rd,Evans,GA,30809-3069,33.527174,-82.118653,target,5,4,4,3
15555 Starfish St,Panama City Beach,FL,32413-2457,30.219781,-85.868686,target,5,4,4,3
2120 Apalachee Pkwy,Tallahassee,FL,32301-4819,30.43252,-84.244336,target,5,4,4,3
800 Watkins Rd,Maryville,TN,37801-4597,35.751972,-83.991525,target,5,4,4,3
2340 Highway 77,Panama City,FL,32405-4404,30.19123,-85.649157,target,5,4,4,3
235 Robert C Daniel Jr Pkwy,Augusta,GA,30909-0800,33.489997,-82.081301,target,5,4,4,3
1749 E Nine Mile Rd,Pensacola,FL,32514-5729,30.530082,-87.223828,target,5,4,4,3
3064 Columbia Ave,Franklin,TN,37064-7424,35.89233,-86.880687,target,5,4,4,3
803 Industrial Blvd,Smyrna,TN,37167-6865,35.979397,-86.571713,target,5,4,4,3
1815 Norman Dr,Valdosta,GA,31601-3502,30.84359,-83.316461,target,5,4,4,3
4711 Bayou Blvd,Pensacola,FL,32503-2607,30.468992,-87.208593,target,5,4,4,3
1900 Town Center Blvd,Knoxville,TN,37922,35.862042,-84.078239,target,5,4,4,3
11100 Parkside Dr,Knoxville,TN,37934-1960,35.900577,-84.151312,target,5,4,4,3
1701 Galleria Blvd,Franklin,TN,37067-1602,35.96564,-86.812455,target,5,4,4,3
8040 Ray Mears Blvd,Knoxville,TN,37919-5457,35.922124,-84.047781,target,5,4,4,3
780 Old Hickory Blvd,Brentwood,TN,37027-4527,36.042772,-86.779214,target,5,4,4,3
401 S Mount Juliet Rd,Mount Juliet,TN,37122-6309,36.168508,-86.508374,target,5,4,4,3
2950 S Blue Angel Pkwy,Pensacola,FL,32506-6905,30.363162,-87.358086,target,5,4,4,3
6670 Clinton Hwy,Knoxville,TN,37912-1016,36.008464,-84.022171,target,5,4,4,3
694 Fairview Rd,Simpsonville,SC,29680-6708,34.705739,-82.259611,target,5,4,4,3
3171 Lebanon Pike,Nashville,TN,37214-2314,36.182625,-86.637907,target,5,4,4,3
26 White Bridge Rd,Nashville,TN,37205-1411,36.130779,-86.854673,target,5,4,4,3
1112 Woodruff Rd,Greenville,SC,29607-4109,34.830076,-82.308025,target,5,4,4,3
6814 Charlotte Pike,Nashville,TN,37209-4206,36.135103,-86.891363,target,5,4,4,3
1698 US Highway 98,Daphne,AL,36526-4252,30.603217,-87.896507,target,5,4,4,3
5405 Washington Pike,Knoxville,TN,37918-7004,36.036859,-83.887806,target,5,4,4,3
2545 Whiskey Rd,Aiken,SC,29803-8521,33.504129,-81.711132,target,5,4,4,3
3150 Bel Air Mall,Mobile,AL,36606-3203,30.671392,-88.12001,target,5,4,4,3
6025 Wade Hampton Blvd,Taylors,SC,29687-5334,34.93744,-82.279302,target,5,4,4,3
2050 Gallatin Rd N,Madison,TN,37115-2002,36.304198,-86.694594,target,5,4,4,3
1004 Andrews Run,Hendersonville,TN,37075-1232,36.334395,-86.625271,target,5,4,4,3
790 Schillinger Rd S,Mobile,AL,36695-8979,30.673882,-88.228304,target,5,4,4,3
3820 Gulf Shores Pkwy,Gulf Shores,AL,36542-2819,30.303574,-87.680528,target,5,4,4,3
15 McKenna Rd,Arden,NC,28704-9201,35.448714,-82.535898,target,5,4,4,3
8199 Warren H Abernathy Pkwy,Spartanburg,SC,29301-2452,34.934124,-82.009115,target,5,4,4,3
115 River Hills Rd,Asheville,NC,28805-2550,35.57295,-82.522312,target,5,4,4,3
93 Stonebrook Pl,Jackson,TN,38305-3637,35.686565,-88.857722,target,5,4,4,3
325 New Byhalia Rd,Collierville,TN,38017-3705,35.050644,-89.690385,target,5,4,4,3
9235 Poplar Ave,Germantown,TN,38138-7903,35.065207,-89.755729,target,5,4,4,3
475 N Germantown Pkwy,Cordova,TN,38018-6209,35.138077,-89.798065,target,5,4,4,3
5150 Goodman Rd,Olive Branch,MS,38654-7903,34.964928,-89.898693,target,5,4,4,3
7989 US Highway 64,Memphis,TN,38133-4007,35.203464,-89.796608,target,5,4,4,3
5959 Poplar Ave,Memphis,TN,38119-3938,35.101357,-89.862978,target,5,4,4,3
2823 Wilma Rudolph Blvd,Clarksville,TN,37040-5002,36.586754,-87.292082,target,5,4,4,3
601 Colonial Rd,Memphis,TN,38117-5132,35.113176,-89.90362,target,5,4,4,3
7255 Interstate Dr,Horn Lake,MS,38637-1410,34.965723,-90.00456,target,5,4,4,3
160 American Ave,Bowling Green,KY,42104-6378,36.949291,-86.43625,target,5,4,4,3
170 Promenade Blvd,Flowood,MS,39232-8017,32.343338,-90.060623,target,5,4,4,3
6365 I 55 N,Jackson,MS,39213-9742,32.39856,-90.147817,target,5,4,4,3
3000 E Highland Dr,Jonesboro,AR,72401-6321,35.822936,-90.666448,target,5,4,4,3
6143 U S Highway 98,Hattiesburg,MS,39402-8533,31.323514,-89.385061,target,5,4,4,3
5151 Frederica St,Owensboro,KY,42301-7443,37.717488,-87.122615,target,5,4,4,3
1631 Ring Rd,Elizabethtown,KY,42701-5470,37.728429,-85.880339,target,5,4,4,3
3867 Promenade Pkwy,D'Iberville,MS,39540-5363,30.454942,-88.899895,target,5,4,4,3
69320 Highway 21,Covington,LA,70433-7220,30.442442,-90.14066,target,5,4,4,3
2030 Hammond Square Dr,Hammond,LA,70403-6156,30.480532,-90.461589,target,5,4,4,3
4103 Pecanland Mall Dr,Monroe,LA,71203-7009,32.499827,-92.070689,target,5,4,4,3
4500 Veterans Memorial Blvd,Metairie,LA,70006-5330,30.002898,-90.184112,target,5,4,4,3
1401 W Esplanade Ave,Kenner,LA,70065-2845,30.017065,-90.247514,target,5,4,4,3
1731 Manhattan Blvd,Harvey,LA,70058-3409,29.889547,-90.053431,target,5,4,4,3
2001 Millerville Rd,Baton Rouge,LA,70816-1408,30.441249,-91.022367,target,5,4,4,3
6885 Siegen Ln,Baton Rouge,LA,70809-4528,30.384458,-91.061331,target,5,4,4,3
6625 E Lloyd Expy,Evansville,IN,47715-2757,37.975406,-87.470714,target,5,4,4,3
4000 1st Ave,Evansville,IN,47710-3614,38.015727,-87.576467,target,5,4,4,3
202 Siemers Dr,Cape Girardeau,MO,63701-8419,37.299212,-89.580194,target,5,4,4,3
7311 Jefferson Blvd,Louisville,KY,40219-6178,38.145684,-85.672642,target,5,4,4,3
3000 W Deyoung St,Marion,IL,62959-5553,37.749039,-88.979309,target,5,4,4,3
3600 Mall Rd,Louisville,KY,40218-5403,38.198329,-85.670463,target,5,4,4,3
4640 Taylorsville Rd,Louisville,KY,40220-3530,38.215374,-85.594476,target,5,4,4,3
4174 Westport Rd,Louisville,KY,40207-2735,38.258636,-85.642057,target,5,4,4,3
2209 State St,New Albany,IN,47150-4924,38.305507,-85.841632,target,5,4,4,3
12975 Shelbyville Rd,Louisville,KY,40243-2425,38.246049,-85.514987,target,5,4,4,3
1125 Veterans Pkwy,Clarksville,IN,47129-2664,38.327641,-85.764438,target,5,4,4,3
4101 Towne Center Dr,Louisville,KY,40241-4146,38.296935,-85.557122,target,5,4,4,3
131 West Reynolds Rd,Lexington,KY,40503-3599,37.992925,-84.526448,target,5,4,4,3
1940 Pavillon Way,Lexington,KY,40509-2210,38.022057,-84.415147,target,5,4,4,3
3970 SW Archer Rd,Gainesville,FL,32608-2342,29.621259,-82.383618,target,5,4,4,3
250 NW 13th St,Gainesville,FL,32601-5166,29.653539,-82.338389,target,5,4,4,3
1727 Martin Luther King Jr Blvd,Houma,LA,70360-2409,29.611226,-90.756986,target,5,4,4,3
3225 Louisiana Ave,Lafayette,LA,70501-1406,30.265299,-91.995832,target,5,4,4,3
4313 Ambassador Caffery Pkwy,Lafayette,LA,70508-6703,30.160103,-92.049102,target,5,4,4,3
9525 Crosshill Blvd,Jacksonville,FL,32222-5812,30.199232,-81.824713,target,5,4,4,3
200 Glynn Isle,Brunswick,GA,31525-2929,31.200848,-81.480392,target,5,4,4,3
6331 Roosevelt Blvd,Jacksonville,FL,32244-3303,30.234998,-81.695184,target,5,4,4,3
463737 State Rd 200,Yulee,FL,32097-8652,30.630008,-81.553842,target,5,4,4,3
1490 County Rd 220,Orange Park,FL,32003-7927,30.104009,-81.707476,target,5,4,4,3
10490 San Jose Blvd,Jacksonville,FL,32257-6207,30.188558,-81.629169,target,5,4,4,3
444 Monument Rd,Jacksonville,FL,32225-6429,30.328925,-81.548558,target,5,4,4,3
4567 River City Dr,Jacksonville,FL,32246-7411,30.260515,-81.525011,target,5,4,4,3
9041 Southside Blvd,Jacksonville,FL,32256-5484,30.193734,-81.549105,target,5,4,4,3
2000 SW College Rd,Ocala,FL,34471-3020,29.173759,-82.156912,target,5,4,4,3
13740 Beach Blvd,Jacksonville,FL,32224-1208,30.285361,-81.456998,target,5,4,4,3
490 Marsh Landing Pkwy,Jacksonville Beach,FL,32250-5855,30.253951,-81.390833,target,5,4,4,3
2116 N Roan St,Johnson City,TN,37601-2535,36.342907,-82.373841,target,5,4,4,3
2626 E Stone Dr,Kingsport,TN,37660-5848,36.551845,-82.493877,target,5,4,4,3
5119 Sunset Blvd,Lexington,SC,29072-9155,34.006787,-81.193833,target,5,4,4,3
134 Harbison Blvd,Columbia,SC,29212-2204,34.066744,-81.164761,target,5,4,4,3
14065 Abercorn St,Savannah,GA,31419-1964,31.984042,-81.175146,target,5,4,4,3
1907 E Victory Dr,Savannah,GA,31404-3714,32.040926,-81.068312,target,5,4,4,3
1050 Fording Island Rd,Bluffton,SC,29910-6500,32.255069,-80.850245,target,5,4,4,3
150 W 100th Ave,Anchorage,AK,99515-2673,61.129094,-149.881696,target,5,4,4,3
1200 N Muldoon Rd,Anchorage,AK,99504-6103,61.226817,-149.745678,target,5,4,4,3
1801 E Parks Hwy,Wasilla,AK,99654-7350,61.578202,-149.404066,target,5,4,4,3
7377 Alcoa Rd,Bryant,AR,72022-6204,34.604255,-92.530967,target,5,4,4,3
12700 Chenal Pkwy,Little Rock,AR,72211-3360,34.755508,-92.414374,target,5,4,4,3
420 S University Ave,Little Rock,AR,72205-5246,34.749789,-92.345077,target,5,4,4,3
4000 McCain Blvd,North Little Rock,AR,72116-8039,34.788416,-92.228336,target,5,4,4,3
501 Elsinger Blvd,Conway,AR,72032-4717,35.086431,-92.414034,target,5,4,4,3
4001 Phoenix Ave,Fort Smith,AR,72903-6099,35.341003,-94.388125,target,5,4,4,3
102 Richmond Ranch Rd,Texarkana,TX,75503-1081,33.457924,-94.092134,target,5,4,4,3
3545 N Shiloh Dr,Fayetteville,AR,72703-5359,36.1157,-94.1555,target,5,4,4,3
1200 Branson Hills Pkwy,Branson,MO,65616-9943,36.673721,-93.225692,target,5,4,4,3
2404 Promenade Blvd,Rogers,AR,72758-9080,36.299936,-94.173146,target,5,4,4,3
2735 Beene Blvd,Bossier City,LA,71111-5491,32.559018,-93.707071,target,5,4,4,3
7110 Youree Dr,Shreveport,LA,71105-5107,32.439556,-93.719634,target,5,4,4,3
1825 E Primrose St,Springfield,MO,65804-6497,37.15155,-93.262384,target,5,4,4,3
3092 N Eastman Rd,Longview,TX,75605-5093,32.548638,-94.724801,target,5,4,4,3
3151 E 7th St,Joplin,MO,64801-5581,37.085188,-94.474158,target,5,4,4,3
1150 E Hillside Dr,Broken Arrow,OK,74012-2385,36.066905,-95.775939,target,5,4,4,3
10711 E 71st St,Tulsa,OK,74133-2522,36.062426,-95.856368,target,5,4,4,3
10019 S Memorial Dr,Tulsa,OK,74133-6103,36.018796,-95.884218,target,5,4,4,3
1701 S Yale Ave,Tulsa,OK,74112-6221,36.137272,-95.920397,target,5,4,4,3
9010 N 121st East Ave,Owasso,OK,74055-5358,36.28964,-95.843956,target,5,4,4,3
7437 S Olympia Ave W,Tulsa,OK,74132-1838,36.055236,-96.001883,target,5,4,4,3
7003 S Broadway Ave,Tyler,TX,75703-4737,32.273429,-95.309053,target,5,4,4,3
2206 Memorial Dr,Alexandria,LA,71301-3611,31.280318,-92.458821,target,5,4,4,3
4160 Town Center Rd,Sherman,TX,75092-2567,33.680506,-96.612217,target,5,4,4,3
919 Highway D,Osage Beach,MO,65065-3169,38.161805,-92.604264,target,5,4,4,3
7305 SE 29th St,Midwest City,OK,73110-6122,35.437104,-97.396634,target,5,4,4,3
1200 E 2nd St,Edmond,OK,73034-5317,35.650501,-97.463539,target,5,4,4,3
1400 24th Ave NW,Norman,OK,73069-6385,35.236043,-97.482709,target,5,4,4,3
720 SW 19TH ST,Moore,OK,73160-2941,35.318058,-97.50025,target,5,4,4,3
13924 N Pennsylvania Ave,Oklahoma City,OK,73134-6021,35.612882,-97.547433,target,5,4,4,3
5400 N May Ave,Oklahoma City,OK,73112-5407,35.524408,-97.564417,target,5,4,4,3
8315 N Rockwell Ave,Oklahoma City,OK,73132-4220,35.556031,-97.640095,target,5,4,4,3
1700 Garth Brooks Blvd,Yukon,OK,73099-6387,35.481206,-97.763445,target,5,4,4,3
2025 N Central Expy,Mckinney,TX,75070-2911,33.220095,-96.638182,target,5,4,4,3
150 E Stacy Rd,Allen,TX,75002-8756,33.123517,-96.662084,target,5,4,4,3
907 W McDermott Dr,Allen,TX,75013-6503,33.099539,-96.681289,target,5,4,4,3
8900 State Highway 121,Mckinney,TX,75070-2917,33.129074,-96.731176,target,5,4,4,3
3440 W FM 544,Wylie,TX,75098-9408,33.009179,-96.593495,target,5,4,4,3
4885 Eldorado Pkwy,Frisco,TX,75033-8662,33.173605,-96.844907,target,5,4,4,3
2024 N Rock Rd,Derby,KS,67037-3752,37.568922,-97.241693,target,5,4,4,3
850 Steger Towne Rd,Rockwall,TX,75032-5658,32.894097,-96.467985,target,5,4,4,3
120 W Parker Rd,Plano,TX,75075-2331,33.037404,-96.70825,target,5,4,4,3
3201 Preston Rd,Frisco,TX,75034-9446,33.104797,-96.811982,target,5,4,4,3
5301 N Garland Ave,Garland,TX,75040-2716,32.965271,-96.646699,target,5,4,4,3
4701 Lakeview Pkwy,Rowlett,TX,75088-4037,32.908541,-96.558085,target,5,4,4,3
10800 E 21st St N,Wichita,KS,67206-3542,37.724216,-97.211489,target,5,4,4,3
2200 Dallas Pkwy,Plano,TX,75093-4300,33.030336,-96.826952,target,5,4,4,3
601 S Plano Rd,Richardson,TX,75081-4512,32.940404,-96.697299,target,5,4,4,3
16731 Coit Rd,Dallas,TX,75248-1750,32.983052,-96.769579,target,5,4,4,3
4760 State Highway 121,Lewisville,TX,75056-2913,33.064037,-96.885036,target,5,4,4,3
1801 S Loop 288,Denton,TX,76205-4801,33.189952,-97.098768,target,5,4,4,3
1106 E North Ave,Belton,MO,64012-5104,38.815772,-94.516304,target,5,4,4,3
1629 N Town East Blvd,Mesquite,TX,75150-4105,32.813461,-96.621577,target,5,4,4,3
13131 Montfort Dr,Dallas,TX,75240-5112,32.92778,-96.813082,target,5,4,4,3
3730 Belt Line Rd,Addison,TX,75001-4301,32.950951,-96.853854,target,5,4,4,3
6419 Skillman St,Dallas,TX,75231-7109,32.86569,-96.745008,target,5,4,4,3
725 Hebron Pkwy,Lewisville,TX,75057-5001,33.011846,-96.971203,target,5,4,4,3
7575 Maple St,Wichita,KS,67209-2013,37.678223,-97.431146,target,5,4,4,3
6464 E NORTHWEST HWY STE 212,Dallas,TX,75214-7802,32.856408,-96.752703,target,5,4,4,3
8101 W 151st,Overland Park,KS,66223-2113,38.853669,-94.681994,target,5,4,4,3
20255 W 154th St,Olathe,KS,66062-7055,38.848948,-94.819941,target,5,4,4,3
5959 Long Prairie Rd,Flower Mound,TX,75028-2224,33.067892,-97.083271,target,5,4,4,3
1201 W 136th St,Kansas City,MO,64145-1647,38.880085,-94.60723,target,5,4,4,3
9440 Marsh Ln,Dallas,TX,75220-4924,32.862745,-96.854439,target,5,4,4,3
2727 N Maize Rd,Wichita,KS,67205-7311,37.732947,-97.464818,target,5,4,4,3
12200 Blue Valley Pkwy,Overland Park,KS,66213-2639,38.908199,-94.674659,target,5,4,4,3
2417 N Haskell Ave,Dallas,TX,75204-3707,32.804355,-96.79138,target,5,4,4,3
1850 NW Chipman Rd,Lees Summit,MO,64081-3938,38.931153,-94.40894,target,5,4,4,3
15345 W 119th St,Olathe,KS,66062-1074,38.910686,-94.764408,target,5,4,4,3
7845 N Macarthur Blvd,Irving,TX,75063-7516,32.913092,-96.961901,target,5,4,4,3
11501 W 97th St,Overland Park,KS,66214-2289,38.950386,-94.718861,target,5,4,4,3
735 W Stadium Blvd,Jefferson City,MO,65109-4753,38.579381,-92.21424,target,5,4,4,3
8509 State Line Rd,Kansas City,MO,64114-2723,38.972472,-94.607118,target,5,4,4,3
1101 Ira E Woods Ave,Grapevine,TX,76051-4020,32.930631,-97.089583,target,5,4,4,3
3333 W Airport Fwy,Irving,TX,75062-5921,32.839199,-96.990952,target,5,4,4,3
3201 S Iowa St,Lawrence,KS,66046-5205,38.925538,-95.263513,target,5,4,4,3
1040 NE CORONADO,Blue Springs,MO,64014-2971,39.023798,-94.248863,target,5,4,4,3
6100 Broadmoor St,Mission,KS,66202-3229,39.01778,-94.665331,target,5,4,4,3
15700 Shawnee Mission Pkwy,Shawnee,KS,66217-9321,39.01022,-94.768077,target,5,4,4,3
1401 W Glade Rd,Euless,TX,76039-5417,32.88088,-97.104442,target,5,4,4,3
17810 E 39th St S,Independence,MO,64055-3870,39.050723,-94.369265,target,5,4,4,3
8532 Davis Blvd,North Richland Hills,TX,76182-8300,32.908185,-97.187652,target,5,4,4,3
39739 LBJ Fwy,Dallas,TX,75237-3560,32.649886,-96.863018,target,5,4,4,3
2030 NW 82nd Street,Lawton,OK,73505,34.629286,-98.494914,target,5,4,4,3
2400 Bernadette Dr,Columbia,MO,65203-4616,38.964359,-92.376963,target,5,4,4,3
1851 Vernaci Dr,Washington,MO,63090-6174,38.536581,-90.982956,target,5,4,4,3
4375 N Chouteau Trfy,Kansas City,MO,64117-1743,39.173898,-94.533073,target,5,4,4,3
10900 Stadium Pkwy,Kansas City,KS,66111-8100,39.127235,-94.831829,target,5,4,4,3
